spset-old-default,spset-autotuned-fh_1_0,spset-autotuned-fh_1_1,spset-autotuned-fh_1_2,spset-sw-verif,spset-hw-bmc,sp-var-dec-heur,sp-learned-clause-sort-heur,sp-orig-clause-sort-heur,sp-res-order-heur,sp-clause-del-heur,sp-phase-dec-heur,sp-resolution,sp-use-pure-literal-rule,solving_time_feature1_2_7_10286,solving_time_feature8_2_7_10286,solving_time_amazon_micro_2_7_10286
0,1,1,0,0,1,1,1,0,1,0,1,1,1,0.09,0.04,0.365
1,1,1,0,0,1,1,1,0,1,0,1,1,1,5.01,5.01,5.01
0,0,0,1,0,1,1,1,0,1,0,1,1,1,0.035,0.02,0.15
1,0,0,1,0,1,1,1,0,1,0,1,1,1,5.015,5.005,5.02
0,1,0,1,0,1,1,1,0,1,0,1,1,1,0.055,0.03,0.24
1,1,0,1,0,1,1,1,0,1,0,1,1,1,5.01,5.005,5.025
0,0,1,1,0,1,1,1,0,1,0,1,1,1,0.035,0.015,0.15
1,0,1,1,0,1,1,1,0,1,0,1,1,1,5,5.01,5.03
0,1,1,1,0,1,1,1,0,1,0,1,1,1,0.07,0.03,0.28
1,1,1,1,0,1,1,1,0,1,0,1,1,1,0.895,0.395,3.395
0,0,0,0,1,1,1,1,0,1,0,1,1,1,0.035,0.02,0.155
1,0,0,0,1,1,1,1,0,1,0,1,1,1,5,5.01,5.025
0,1,0,0,1,1,1,1,0,1,0,1,1,1,0.1,0.04,0.385
1,1,0,0,1,1,1,1,0,1,0,1,1,1,5.005,5.01,5.02
0,0,1,0,1,1,1,1,0,1,0,1,1,1,0.035,0.02,0.16
1,0,1,0,1,1,1,1,0,1,0,1,1,1,5.01,5.01,5.03
0,1,1,0,1,1,1,1,0,1,0,1,1,1,0.075,0.03,0.325
1,1,1,0,1,1,1,1,0,1,0,1,1,1,5.005,5.01,5.015
0,0,0,1,1,1,1,1,0,1,0,1,1,1,0.035,0.02,0.16
1,0,0,1,1,1,1,1,0,1,0,1,1,1,5.005,5.01,5.03
0,1,0,1,1,1,1,1,0,1,0,1,1,1,0.08,0.035,0.32
1,1,0,1,1,1,1,1,0,1,0,1,1,1,5.005,5.01,5.02
0,0,1,1,1,1,1,1,0,1,0,1,1,1,0.04,0.02,0.15
1,0,1,1,1,1,1,1,0,1,0,1,1,1,5,5.005,5.025
0,1,1,1,1,1,1,1,0,1,0,1,1,1,0.065,0.03,0.285
1,1,1,1,1,1,1,1,0,1,0,1,1,1,5.005,5.01,5.005
0,0,0,0,0,0,0,0,1,1,0,1,1,1,0.01,0,0.08
1,0,0,0,0,0,0,0,1,1,0,1,1,1,5,5.01,5.025
0,1,0,0,0,0,0,0,1,1,0,1,1,1,0.06,0.03,0.3
1,1,0,0,0,0,0,0,1,1,0,1,1,1,5,5.01,5.045
0,0,1,0,0,0,0,0,1,1,0,1,1,1,0.01,0,0.04
1,0,1,0,0,0,0,0,1,1,0,1,1,1,5.01,5.02,5.03
0,1,1,0,0,0,0,0,1,1,0,1,1,1,0.015,0,0.065
1,1,1,0,0,0,0,0,1,1,0,1,1,1,4.97,2.14,5.015
0,0,0,1,0,0,0,0,1,1,0,1,1,1,0.02,0.005,0.135
1,0,0,1,0,0,0,0,1,1,0,1,1,1,5.025,5.02,5.035
0,1,0,1,0,0,0,0,1,1,0,1,1,1,0.03,0.01,0.155
1,1,0,1,0,0,0,0,1,1,0,1,1,1,5.03,5.02,5.035
0,0,1,1,0,0,0,0,1,1,0,1,1,1,0.02,0.01,0.14
1,0,1,1,0,0,0,0,1,1,0,1,1,1,5.03,5.02,5.02
0,1,1,1,0,0,0,0,1,1,0,1,1,1,0.02,0.01,0.13
1,1,1,1,0,0,0,0,1,1,0,1,1,1,5.03,5.02,5.005
0,0,0,0,1,0,0,0,1,1,0,1,1,1,0.15,0.07,0.755
1,0,0,0,1,0,0,0,1,1,0,1,1,1,5.01,5.01,5.01
0,1,0,0,1,0,0,0,1,1,0,1,1,1,0.055,0.02,0.27
1,1,0,0,1,0,0,0,1,1,0,1,1,1,5.015,5.01,5.005
0,0,1,0,1,0,0,0,1,1,0,1,1,1,0.155,0.07,0.755
1,0,1,0,1,0,0,0,1,1,0,1,1,1,5.01,5.015,5.04
0,1,1,0,1,0,0,0,1,1,0,1,1,1,0.045,0.02,0.3
1,1,1,0,1,0,0,0,1,1,0,1,1,1,5.015,5.01,5.01
0,0,0,1,1,0,0,0,1,1,0,1,1,1,0.145,0.065,0.77
1,0,0,1,1,0,0,0,1,1,0,1,1,1,5.01,5.01,5.015
0,1,0,1,1,0,0,0,1,1,0,1,1,1,0.05,0.02,0.29
1,1,0,1,1,0,0,0,1,1,0,1,1,1,5.01,5.01,5.01
0,0,1,1,1,0,0,0,1,1,0,1,1,1,0.155,0.07,0.755
1,0,1,1,1,0,0,0,1,1,0,1,1,1,5.01,5.01,5.02
0,1,1,1,1,0,0,0,1,1,0,1,1,1,0.04,0.02,0.275
1,1,1,1,1,0,0,0,1,1,0,1,1,1,5.02,5.01,5.015
0,0,0,0,0,1,0,0,1,1,0,1,1,1,0.04,0.02,0.19
1,0,0,0,0,1,0,0,1,1,0,1,1,1,5,5.005,5.005
0,1,0,0,0,1,0,0,1,1,0,1,1,1,0.065,0.03,0.345
1,1,0,0,0,1,0,0,1,1,0,1,1,1,5,5.01,5.005
0,0,1,0,0,1,0,0,1,1,0,1,1,1,0.04,0.015,0.2
1,0,1,0,0,1,0,0,1,1,0,1,1,1,5,5,5.015
0,1,1,0,0,1,0,0,1,1,0,1,1,1,0.07,0.025,0.34
1,1,1,0,0,1,0,0,1,1,0,1,1,1,5,5.005,5.02
0,0,0,1,0,1,0,0,1,1,0,1,1,1,0.035,0.02,0.2
1,0,0,1,0,1,0,0,1,1,0,1,1,1,5,5.005,5.025
0,1,0,1,0,1,0,0,1,1,0,1,1,1,0.08,0.04,0.38
1,1,0,1,0,1,0,0,1,1,0,1,1,1,5.005,5,5.02
0,0,1,1,0,1,0,0,1,1,0,1,1,1,0.035,0.02,0.17
1,0,1,1,0,1,0,0,1,1,0,1,1,1,5,5,5.01
0,1,1,1,0,1,0,0,1,1,0,1,1,1,0.075,0.035,0.365
1,1,1,1,0,1,0,0,1,1,0,1,1,1,5.01,5,5.015
0,0,0,0,1,1,0,0,1,1,0,1,1,1,0.035,0.02,0.19
1,0,0,0,1,1,0,0,1,1,0,1,1,1,5.01,5.01,5.02
0,1,0,0,1,1,0,0,1,1,0,1,1,1,0.1,0.05,0.475
1,1,0,0,1,1,0,0,1,1,0,1,1,1,5,5.01,5.02
0,0,1,0,1,1,0,0,1,1,0,1,1,1,0.04,0.015,0.195
1,0,1,0,1,1,0,0,1,1,0,1,1,1,5.01,5.01,5.02
0,1,1,0,1,1,0,0,1,1,0,1,1,1,0.095,0.04,0.52
1,1,1,0,1,1,0,0,1,1,0,1,1,1,5.01,5.01,5.02
0,0,0,1,1,1,0,0,1,1,0,1,1,1,0.04,0.02,0.195
1,0,0,1,1,1,0,0,1,1,0,1,1,1,5.005,5.01,5.015
0,1,0,1,1,1,0,0,1,1,0,1,1,1,0.1,0.045,0.51
1,1,0,1,1,1,0,0,1,1,0,1,1,1,5.01,5.01,5.015
0,0,1,1,1,1,0,0,1,1,0,1,1,1,0.04,0.02,0.205
1,0,1,1,1,1,0,0,1,1,0,1,1,1,5.01,5.01,5.005
0,1,1,1,1,1,0,0,1,1,0,1,1,1,0.095,0.04,0.495
1,1,1,1,1,1,0,0,1,1,0,1,1,1,5.005,5.01,5.015
0,0,0,0,0,0,1,0,1,1,0,1,1,1,0.035,0.02,0.195
1,0,0,0,0,0,1,0,1,1,0,1,1,1,5,5,5.035
0,1,0,0,0,0,1,0,1,1,0,1,1,1,0.06,0.02,0.335
1,1,0,0,0,0,1,0,1,1,0,1,1,1,5.01,4.17,5.035
0,0,1,0,0,0,1,0,1,1,0,1,1,1,0.025,0.01,0.155
1,0,1,0,0,0,1,0,1,1,0,1,1,1,0.525,0.23,2.51
0,1,1,0,0,0,1,0,1,1,0,1,1,1,0.095,0.04,0.5
1,1,1,0,0,0,1,0,1,1,0,1,1,1,5.01,5.01,5.015
0,0,0,1,0,0,1,0,1,1,0,1,1,1,0.03,0.01,0.145
1,0,0,1,0,0,1,0,1,1,0,1,1,1,5.035,5.02,5.015
0,1,0,1,0,0,1,0,1,1,0,1,1,1,0.025,0.01,0.15
1,1,0,1,0,0,1,0,1,1,0,1,1,1,5.03,5.04,5.025
0,0,1,1,0,0,1,0,1,1,0,1,1,1,0.04,0.015,0.175
1,0,1,1,0,0,1,0,1,1,0,1,1,1,5.02,5.02,5.03
0,1,1,1,0,0,1,0,1,1,0,1,1,1,0.02,0.01,0.12
1,1,1,1,0,0,1,0,1,1,0,1,1,1,5.03,5.02,5.04
0,0,0,0,1,0,1,0,1,1,0,1,1,1,0.105,0.045,0.575
1,0,0,0,1,0,1,0,1,1,0,1,1,1,5.01,5.01,5.04
0,1,0,0,1,0,1,0,1,1,0,1,1,1,0.115,0.05,0.625
1,1,0,0,1,0,1,0,1,1,0,1,1,1,5.01,5.01,5.03
0,0,1,0,1,0,1,0,1,1,0,1,1,1,0.04,0.02,0.2
1,0,1,0,1,0,1,0,1,1,0,1,1,1,5.01,5.01,5.025
0,1,1,0,1,0,1,0,1,1,0,1,1,1,0.115,0.05,0.535
1,1,1,0,1,0,1,0,1,1,0,1,1,1,5.01,5.01,5.04
0,0,0,1,1,0,1,0,1,1,0,1,1,1,0.02,0,0.07
1,0,0,1,1,0,1,0,1,1,0,1,1,1,5.01,4.85,5.025
0,1,0,1,1,0,1,0,1,1,0,1,1,1,0.02,0.01,0.115
1,1,0,1,1,0,1,0,1,1,0,1,1,1,3.545,1.525,5.03
0,0,1,1,1,0,1,0,1,1,0,1,1,1,0.02,0,0.06
1,0,1,1,1,0,1,0,1,1,0,1,1,1,5.01,5.01,5.04
0,1,1,1,1,0,1,0,1,1,0,1,1,1,0.06,0.02,0.335
1,1,1,1,1,0,1,0,1,1,0,1,1,1,5.01,5.01,5.06
0,0,0,0,0,1,1,0,1,1,0,1,1,1,0.04,0.015,0.195
1,0,0,0,0,1,1,0,1,1,0,1,1,1,5.01,5,5.025
0,1,0,0,0,1,1,0,1,1,0,1,1,1,0.085,0.035,0.41
1,1,0,0,0,1,1,0,1,1,0,1,1,1,5.005,5.01,5.025
0,0,1,0,0,1,1,0,1,1,0,1,1,1,0.04,0.02,0.2
1,0,1,0,0,1,1,0,1,1,0,1,1,1,5.01,5.01,5.005
0,1,1,0,0,1,1,0,1,1,0,1,1,1,0.09,0.04,0.46
1,1,1,0,0,1,1,0,1,1,0,1,1,1,5.01,5.01,5.03
0,0,0,1,0,1,1,0,1,1,0,1,1,1,0.04,0.015,0.175
1,0,0,1,0,1,1,0,1,1,0,1,1,1,5.01,5.005,5.02
0,1,0,1,0,1,1,0,1,1,0,1,1,1,0.055,0.03,0.32
1,1,0,1,0,1,1,0,1,1,0,1,1,1,5.01,5,5.02
0,0,1,1,0,1,1,0,1,1,0,1,1,1,0.04,0.02,0.195
1,0,1,1,0,1,1,0,1,1,0,1,1,1,5.005,5.01,5.02
0,1,1,1,0,1,1,0,1,1,0,1,1,1,0.07,0.03,0.355
1,1,1,1,0,1,1,0,1,1,0,1,1,1,0.885,0.405,4.145
0,0,0,0,1,1,1,0,1,1,0,1,1,1,0.035,0.015,0.205
1,0,0,0,1,1,1,0,1,1,0,1,1,1,5,5.01,5.01
0,1,0,0,1,1,1,0,1,1,0,1,1,1,0.095,0.04,0.515
1,1,0,0,1,1,1,0,1,1,0,1,1,1,5.005,5.01,5.005
0,0,1,0,1,1,1,0,1,1,0,1,1,1,0.04,0.015,0.195
1,0,1,0,1,1,1,0,1,1,0,1,1,1,5,5.01,5.025
0,1,1,0,1,1,1,0,1,1,0,1,1,1,0.08,0.04,0.385
1,1,1,0,1,1,1,0,1,1,0,1,1,1,5.005,5.01,5
0,0,0,1,1,1,1,0,1,1,0,1,1,1,0.04,0.015,0.19
1,0,0,1,1,1,1,0,1,1,0,1,1,1,5.005,5.01,5
0,1,0,1,1,1,1,0,1,1,0,1,1,1,0.085,0.035,0.415
1,1,0,1,1,1,1,0,1,1,0,1,1,1,5.005,5.01,5.025
0,0,1,1,1,1,1,0,1,1,0,1,1,1,0.04,0.02,0.2
1,0,1,1,1,1,1,0,1,1,0,1,1,1,5.01,5.01,5.02
0,1,1,1,1,1,1,0,1,1,0,1,1,1,0.065,0.03,0.325
1,1,1,1,1,1,1,0,1,1,0,1,1,1,5,5.01,5.02
0,0,0,0,0,0,0,1,1,1,0,1,1,1,0.005,0,0.08
1,0,0,0,0,0,0,1,1,1,0,1,1,1,5,5.01,5.03
0,1,0,0,0,0,0,1,1,1,0,1,1,1,0.06,0.03,0.29
1,1,0,0,0,0,0,1,1,1,0,1,1,1,5.01,5.01,5.005
0,0,1,0,0,0,0,1,1,1,0,1,1,1,0.005,0,0.055
1,0,1,0,0,0,0,1,1,1,0,1,1,1,5.01,5.02,5.035
0,1,1,0,0,0,0,1,1,1,0,1,1,1,0.015,0,0.065
1,1,1,0,0,0,0,1,1,1,0,1,1,1,4.99,2.115,5.015
0,0,0,1,0,0,0,1,1,1,0,1,1,1,0.02,0.01,0.125
1,0,0,1,0,0,0,1,1,1,0,1,1,1,5.03,5.02,5.055
0,1,0,1,0,0,0,1,1,1,0,1,1,1,0.025,0.01,0.125
1,1,0,1,0,0,0,1,1,1,0,1,1,1,5.025,5.02,5.025
0,0,1,1,0,0,0,1,1,1,0,1,1,1,0.02,0.01,0.13
1,0,1,1,0,0,0,1,1,1,0,1,1,1,5.025,5.02,5
0,1,1,1,0,0,0,1,1,1,0,1,1,1,0.025,0.01,0.145
1,1,1,1,0,0,0,1,1,1,0,1,1,1,5.03,5.02,5.015
0,0,0,0,1,0,0,1,1,1,0,1,1,1,0.15,0.07,0.79
1,0,0,0,1,0,0,1,1,1,0,1,1,1,5.01,5.01,5.02
0,1,0,0,1,0,0,1,1,1,0,1,1,1,0.055,0.02,0.32
1,1,0,0,1,0,0,1,1,1,0,1,1,1,5.02,5.01,5.02
0,0,1,0,1,0,0,1,1,1,0,1,1,1,0.15,0.07,0.765
1,0,1,0,1,0,0,1,1,1,0,1,1,1,5.01,5.01,5.015
0,1,1,0,1,0,0,1,1,1,0,1,1,1,0.05,0.02,0.29
1,1,1,0,1,0,0,1,1,1,0,1,1,1,5.01,5.01,5.02
0,0,0,1,1,0,0,1,1,1,0,1,1,1,0.145,0.07,0.79
1,0,0,1,1,0,0,1,1,1,0,1,1,1,5.01,5.01,5.02
0,1,0,1,1,0,0,1,1,1,0,1,1,1,0.05,0.02,0.295
1,1,0,1,1,0,0,1,1,1,0,1,1,1,5.015,5.01,5.02
0,0,1,1,1,0,0,1,1,1,0,1,1,1,0.145,0.06,0.72
1,0,1,1,1,0,0,1,1,1,0,1,1,1,5.01,5.01,5.04
0,1,1,1,1,0,0,1,1,1,0,1,1,1,0.05,0.02,0.27
1,1,1,1,1,0,0,1,1,1,0,1,1,1,5.015,5.01,5.03
0,0,0,0,0,1,0,1,1,1,0,1,1,1,0.04,0.015,0.18
1,0,0,0,0,1,0,1,1,1,0,1,1,1,5,5.01,5.02
0,1,0,0,0,1,0,1,1,1,0,1,1,1,0.065,0.03,0.32
1,1,0,0,0,1,0,1,1,1,0,1,1,1,5,5.005,5.025
0,0,1,0,0,1,0,1,1,1,0,1,1,1,0.04,0.015,0.2
1,0,1,0,0,1,0,1,1,1,0,1,1,1,5,5,5.025
0,1,1,0,0,1,0,1,1,1,0,1,1,1,0.065,0.025,0.35
1,1,1,0,0,1,0,1,1,1,0,1,1,1,5,5.005,5.02
0,0,0,1,0,1,0,1,1,1,0,1,1,1,0.04,0.02,0.195
1,0,0,1,0,1,0,1,1,1,0,1,1,1,5,5,5.035
0,1,0,1,0,1,0,1,1,1,0,1,1,1,0.075,0.04,0.39
1,1,0,1,0,1,0,1,1,1,0,1,1,1,5.01,5,5
0,0,1,1,0,1,0,1,1,1,0,1,1,1,0.04,0.015,0.2
1,0,1,1,0,1,0,1,1,1,0,1,1,1,5,5,5.005
0,1,1,1,0,1,0,1,1,1,0,1,1,1,0.08,0.03,0.37
1,1,1,1,0,1,0,1,1,1,0,1,1,1,5.01,5,5.02
0,0,0,0,1,1,0,1,1,1,0,1,1,1,0.04,0.02,0.175
1,0,0,0,1,1,0,1,1,1,0,1,1,1,5,5.01,5.01
0,1,0,0,1,1,0,1,1,1,0,1,1,1,0.095,0.045,0.5
1,1,0,0,1,1,0,1,1,1,0,1,1,1,5.005,5.01,5.02
0,0,1,0,1,1,0,1,1,1,0,1,1,1,0.035,0.02,0.185
1,0,1,0,1,1,0,1,1,1,0,1,1,1,5.005,5.01,5.015
0,1,1,0,1,1,0,1,1,1,0,1,1,1,0.105,0.045,0.49
1,1,1,0,1,1,0,1,1,1,0,1,1,1,5.01,5.005,5.03
0,0,0,1,1,1,0,1,1,1,0,1,1,1,0.035,0.02,0.215
1,0,0,1,1,1,0,1,1,1,0,1,1,1,5.01,5.01,5.025
0,1,0,1,1,1,0,1,1,1,0,1,1,1,0.1,0.045,0.51
1,1,0,1,1,1,0,1,1,1,0,1,1,1,5.01,5.005,5.035
0,0,1,1,1,1,0,1,1,1,0,1,1,1,0.04,0.02,0.195
1,0,1,1,1,1,0,1,1,1,0,1,1,1,5.005,5.01,5.03
0,1,1,1,1,1,0,1,1,1,0,1,1,1,0.11,0.04,0.49
1,1,1,1,1,1,0,1,1,1,0,1,1,1,5.01,5.01,5.025
0,0,0,0,0,0,1,1,1,1,0,1,1,1,0.04,0.02,0.18
1,0,0,0,0,0,1,1,1,1,0,1,1,1,5,5,5.01
0,1,0,0,0,0,1,1,1,1,0,1,1,1,0.06,0.025,0.32
1,1,0,0,0,0,1,1,1,1,0,1,1,1,5.01,4.145,5.02
0,0,1,0,0,0,1,1,1,1,0,1,1,1,0.03,0.01,0.155
1,0,1,0,0,0,1,1,1,1,0,1,1,1,0.505,0.245,2.56
0,1,1,0,0,0,1,1,1,1,0,1,1,1,0.095,0.04,0.48
1,1,1,0,0,0,1,1,1,1,0,1,1,1,5.01,5.01,5.02
0,0,0,1,0,0,1,1,1,1,0,1,1,1,0.03,0.01,0.165
1,0,0,1,0,0,1,1,1,1,0,1,1,1,5.04,5.02,5.015
0,1,0,1,0,0,1,1,1,1,0,1,1,1,0.02,0.01,0.125
1,1,0,1,0,0,1,1,1,1,0,1,1,1,5.03,5.04,5.045
0,0,1,1,0,0,1,1,1,1,0,1,1,1,0.04,0.015,0.14
1,0,1,1,0,0,1,1,1,1,0,1,1,1,5.03,5.02,5.045
0,1,1,1,0,0,1,1,1,1,0,1,1,1,0.02,0.01,0.085
1,1,1,1,0,0,1,1,1,1,0,1,1,1,5.03,5.02,5.03
0,0,0,0,1,0,1,1,1,1,0,1,1,1,0.105,0.045,0.435
1,0,0,0,1,0,1,1,1,1,0,1,1,1,5.01,5.01,5.015
0,1,0,0,1,0,1,1,1,1,0,1,1,1,0.12,0.055,0.485
1,1,0,0,1,0,1,1,1,1,0,1,1,1,5.01,5.01,5.02
0,0,1,0,1,0,1,1,1,1,0,1,1,1,0.04,0.015,0.165
1,0,1,0,1,0,1,1,1,1,0,1,1,1,5.01,5.01,5.02
0,1,1,0,1,0,1,1,1,1,0,1,1,1,0.105,0.045,0.425
1,1,1,0,1,0,1,1,1,1,0,1,1,1,5.01,5.01,5.015
0,0,0,1,1,0,1,1,1,1,0,1,1,1,0.015,0,0.085
1,0,0,1,1,0,1,1,1,1,0,1,1,1,5.01,4.895,5.02
0,1,0,1,1,0,1,1,1,1,0,1,1,1,0.03,0.01,0.09
1,1,0,1,1,0,1,1,1,1,0,1,1,1,3.515,1.5,5.015
0,0,1,1,1,0,1,1,1,1,0,1,1,1,0.015,0.005,0.085
1,0,1,1,1,0,1,1,1,1,0,1,1,1,5.01,5.01,5.015
0,1,1,1,1,0,1,1,1,1,0,1,1,1,0.065,0.025,0.26
1,1,1,1,1,0,1,1,1,1,0,1,1,1,5.015,5.01,5.01
0,0,0,0,0,1,1,1,1,1,0,1,1,1,0.04,0.015,0.16
1,0,0,0,0,1,1,1,1,1,0,1,1,1,5.01,5,5.025
0,1,0,0,0,1,1,1,1,1,0,1,1,1,0.085,0.03,0.335
1,1,0,0,0,1,1,1,1,1,0,1,1,1,5,5.01,5.02
0,0,1,0,0,1,1,1,1,1,0,1,1,1,0.035,0.02,0.16
1,0,1,0,0,1,1,1,1,1,0,1,1,1,5.01,5.01,5.03
0,1,1,0,0,1,1,1,1,1,0,1,1,1,0.09,0.04,0.365
1,1,1,0,0,1,1,1,1,1,0,1,1,1,5,5.01,5.03
0,0,0,1,0,1,1,1,1,1,0,1,1,1,0.04,0.02,0.15
1,0,0,1,0,1,1,1,1,1,0,1,1,1,5.01,5.005,5.015
0,1,0,1,0,1,1,1,1,1,0,1,1,1,0.06,0.03,0.27
1,1,0,1,0,1,1,1,1,1,0,1,1,1,5.005,5,5.01
0,0,1,1,0,1,1,1,1,1,0,1,1,1,0.04,0.02,0.15
1,0,1,1,0,1,1,1,1,1,0,1,1,1,5,5.01,5.01
0,1,1,1,0,1,1,1,1,1,0,1,1,1,0.07,0.03,0.28
1,1,1,1,0,1,1,1,1,1,0,1,1,1,0.915,0.39,3.29
0,0,0,0,1,1,1,1,1,1,0,1,1,1,0.04,0.015,0.15
1,0,0,0,1,1,1,1,1,1,0,1,1,1,5.005,5.01,5.02
0,1,0,0,1,1,1,1,1,1,0,1,1,1,0.1,0.04,0.4
1,1,0,0,1,1,1,1,1,1,0,1,1,1,5.01,5.01,5.015
0,0,1,0,1,1,1,1,1,1,0,1,1,1,0.035,0.015,0.13
1,0,1,0,1,1,1,1,1,1,0,1,1,1,5.005,5.01,5.02
0,1,1,0,1,1,1,1,1,1,0,1,1,1,0.075,0.04,0.315
1,1,1,0,1,1,1,1,1,1,0,1,1,1,5,5.01,5.005
0,0,0,1,1,1,1,1,1,1,0,1,1,1,0.035,0.01,0.16
1,0,0,1,1,1,1,1,1,1,0,1,1,1,5.01,5.01,5.015
0,1,0,1,1,1,1,1,1,1,0,1,1,1,0.085,0.04,0.31
1,1,0,1,1,1,1,1,1,1,0,1,1,1,5.01,5.01,5.005
0,0,1,1,1,1,1,1,1,1,0,1,1,1,0.04,0.01,0.15
1,0,1,1,1,1,1,1,1,1,0,1,1,1,5.01,5.005,5
0,1,1,1,1,1,1,1,1,1,0,1,1,1,0.07,0.025,0.35
1,1,1,1,1,1,1,1,1,1,0,1,1,1,5,5.01,5.01
0,0,0,0,0,0,0,0,0,0,1,1,1,1,0.01,0,0.075
1,0,0,0,0,0,0,0,0,0,1,1,1,1,5,5.01,5.025
0,1,0,0,0,0,0,0,0,0,1,1,1,1,0.06,0.02,0.31
1,1,0,0,0,0,0,0,0,0,1,1,1,1,5.005,5.01,5.04
0,0,1,0,0,0,0,0,0,0,1,1,1,1,0.01,0,0.04
1,0,1,0,0,0,0,0,0,0,1,1,1,1,5.01,5.02,5.015
0,1,1,0,0,0,0,0,0,0,1,1,1,1,0.015,0,0.065
1,1,1,0,0,0,0,0,0,0,1,1,1,1,5.01,2.085,5.04
0,0,0,1,0,0,0,0,0,0,1,1,1,1,0.025,0.005,0.155
1,0,0,1,0,0,0,0,0,0,1,1,1,1,5.03,5.02,5.025
0,1,0,1,0,0,0,0,0,0,1,1,1,1,0.03,0.005,0.15
1,1,0,1,0,0,0,0,0,0,1,1,1,1,5.025,5.02,5.005
0,0,1,1,0,0,0,0,0,0,1,1,1,1,0.03,0.005,0.14
1,0,1,1,0,0,0,0,0,0,1,1,1,1,5.03,5.02,5.025
0,1,1,1,0,0,0,0,0,0,1,1,1,1,0.03,0.01,0.125
1,1,1,1,0,0,0,0,0,0,1,1,1,1,5.03,5.02,5.02
0,0,0,0,1,0,0,0,0,0,1,1,1,1,0.17,0.06,0.715
1,0,0,0,1,0,0,0,0,0,1,1,1,1,5.015,5.01,5.01
0,1,0,0,1,0,0,0,0,0,1,1,1,1,0.06,0.02,0.28
1,1,0,0,1,0,0,0,0,0,1,1,1,1,5.01,5.015,5.015
0,0,1,0,1,0,0,0,0,0,1,1,1,1,0.155,0.07,0.78
1,0,1,0,1,0,0,0,0,0,1,1,1,1,5.01,5.01,5.025
0,1,1,0,1,0,0,0,0,0,1,1,1,1,0.055,0.02,0.3
1,1,1,0,1,0,0,0,0,0,1,1,1,1,5.02,5.01,5.01
0,0,0,1,1,0,0,0,0,0,1,1,1,1,0.15,0.07,0.72
1,0,0,1,1,0,0,0,0,0,1,1,1,1,5.01,5.01,5.02
0,1,0,1,1,0,0,0,0,0,1,1,1,1,0.05,0.02,0.275
1,1,0,1,1,0,0,0,0,0,1,1,1,1,5.015,5.01,5.005
0,0,1,1,1,0,0,0,0,0,1,1,1,1,0.155,0.065,0.765
1,0,1,1,1,0,0,0,0,0,1,1,1,1,5.01,5.01,5.045
0,1,1,1,1,0,0,0,0,0,1,1,1,1,0.05,0.02,0.305
1,1,1,1,1,0,0,0,0,0,1,1,1,1,5.02,5.015,5.02
0,0,0,0,0,1,0,0,0,0,1,1,1,1,0.04,0.02,0.185
1,0,0,0,0,1,0,0,0,0,1,1,1,1,5,5.005,5.015
0,1,0,0,0,1,0,0,0,0,1,1,1,1,0.07,0.03,0.36
1,1,0,0,0,1,0,0,0,0,1,1,1,1,5,5.005,5.015
0,0,1,0,0,1,0,0,0,0,1,1,1,1,0.04,0.02,0.18
1,0,1,0,0,1,0,0,0,0,1,1,1,1,5,5.005,5.015
0,1,1,0,0,1,0,0,0,0,1,1,1,1,0.065,0.025,0.36
1,1,1,0,0,1,0,0,0,0,1,1,1,1,5,5.01,5.005
0,0,0,1,0,1,0,0,0,0,1,1,1,1,0.04,0.02,0.2
1,0,0,1,0,1,0,0,0,0,1,1,1,1,5,5,5.03
0,1,0,1,0,1,0,0,0,0,1,1,1,1,0.07,0.04,0.39
1,1,0,1,0,1,0,0,0,0,1,1,1,1,5.005,5,5.02
0,0,1,1,0,1,0,0,0,0,1,1,1,1,0.04,0.015,0.19
1,0,1,1,0,1,0,0,0,0,1,1,1,1,5,5,5.015
0,1,1,1,0,1,0,0,0,0,1,1,1,1,0.08,0.035,0.39
1,1,1,1,0,1,0,0,0,0,1,1,1,1,5.005,5,5.015
0,0,0,0,1,1,0,0,0,0,1,1,1,1,0.04,0.02,0.21
1,0,0,0,1,1,0,0,0,0,1,1,1,1,5.01,5.01,5.015
0,1,0,0,1,1,0,0,0,0,1,1,1,1,0.105,0.045,0.515
1,1,0,0,1,1,0,0,0,0,1,1,1,1,5.01,5.01,5.02
0,0,1,0,1,1,0,0,0,0,1,1,1,1,0.035,0.02,0.195
1,0,1,0,1,1,0,0,0,0,1,1,1,1,5.01,5.01,5.025
0,1,1,0,1,1,0,0,0,0,1,1,1,1,0.105,0.045,0.52
1,1,1,0,1,1,0,0,0,0,1,1,1,1,5,5.01,5.015
0,0,0,1,1,1,0,0,0,0,1,1,1,1,0.035,0.015,0.195
1,0,0,1,1,1,0,0,0,0,1,1,1,1,5.01,5.01,5.01
0,1,0,1,1,1,0,0,0,0,1,1,1,1,0.095,0.045,0.5
1,1,0,1,1,1,0,0,0,0,1,1,1,1,5.005,5.01,5.02
0,0,1,1,1,1,0,0,0,0,1,1,1,1,0.035,0.02,0.195
1,0,1,1,1,1,0,0,0,0,1,1,1,1,5.005,5.01,5.025
0,1,1,1,1,1,0,0,0,0,1,1,1,1,0.095,0.045,0.5
1,1,1,1,1,1,0,0,0,0,1,1,1,1,5,5.01,5.01
0,0,0,0,0,0,1,0,0,0,1,1,1,1,0.03,0.02,0.195
1,0,0,0,0,0,1,0,0,0,1,1,1,1,5,5,5.01
